agency,sub_agency,calendar_year,amount,sub_type_name,rev_type,sub_type
UN Tourism,UN Tourism,2024,128806.25,Assessed contributions,Assessed contributions,R01
UNU,UNU,2024,128738,Other revenue - other UN entities,Revenue from other activities,R04B
UNFPA,UNFPA,2024,128713,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNEP,UNEP,2024,128713,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNOPS,UNOPS,2024,128690,Other revenue - external to UN,Revenue from other activities,R04C
UNIDO,UNIDO,2024,128668.75,Assessed contributions,Assessed contributions,R01
CTBTO,CTBTO,2024,128558,Assessed contributions,Assessed contributions,R01
WTO,WTO,2024,128487.24,Assessed contributions,Assessed contributions,R01
WFP,WFP,2024,128327,Other revenue - other UN entities,Revenue from other activities,R04B
OPCW,OPCW,2024,128114.58,Assessed contributions,Assessed contributions,R01
CTBTO,CTBTO,2024,128109,Assessed contributions,Assessed contributions,R01
IOM,IOM,2024,128091,Assessed contributions,Assessed contributions,R01
UNICEF,UNICEF,2024,128086,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UN,UN-UNRISD,2024,128060,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
OPCW,OPCW,2024,128017.71,Other revenue - external to UN,Revenue from other activities,R04C
IAEA,IAEA,2024,127862.5,Assessed contributions,Assessed contributions,R01
IAEA,IAEA,2024,127862.5,Assessed contributions,Assessed contributions,R01
UNHCR,UNHCR,2024,127855,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNICEF,UNICEF,2024,127820,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UN,UN,2024,127668,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNDP,UNDP,2024,127620,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN Tourism,UN Tourism,2024,127556.25,Assessed contributions,Assessed contributions,R01
UN Tourism,UN Tourism,2024,127556.25,Assessed contributions,Assessed contributions,R01
CTBTO,CTBTO,2024,127379,Assessed contributions,Assessed contributions,R01
FAO,FAO,2024,127364,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNFCCC,UNFCCC,2024,127344,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,127306,Other revenue - external to UN,Revenue from other activities,R04C
UNV,UNV,2024,127240,Other revenue - external to UN,Revenue from other activities,R04C
UN,UN,2024,127239,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,127071,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN-DPO,UN-DPO,2024,127058,Other revenue - external to UN,Revenue from other activities,R04C
UNDP,UNDP,2024,126899,Other revenue - external to UN,Revenue from other activities,R04C
WMO,WMO,2024,126749.17,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNWOMEN,UNWOMEN,2024,126500,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNOPS,UNOPS,2024,126385,Other revenue - external to UN,Revenue from other activities,R04C
UNEP,UNEP,2024,126353,Assessed contributions,Assessed contributions,R01
WHO,WHO,2024,126320,Assessed contributions,Assessed contributions,R01
WHO,WHO,2024,126320,Assessed contributions,Assessed contributions,R01
UNICEF,UNICEF,2024,126256,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,126253,Other revenue - external to UN,Revenue from other activities,R04C
UNSSC,UNSSC,2024,126211,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNFCCC,UNFCCC,2024,126120,Assessed contributions,Assessed contributions,R01
UNRWA,UNRWA,2024,126088,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UNSSC,UNSSC,2024,126000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNODC,UNODC,2024,126000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN-DPO,UN-DPO,2024,125928,Assessed contributions,Assessed contributions,R01
UN-DPO,UN-DPO,2024,125928,Assessed contributions,Assessed contributions,R01
UNESCO,UNESCO,2024,125848,Assessed contributions,Assessed contributions,R01
UNESCO,UNESCO,2024,125848,Assessed contributions,Assessed contributions,R01
UNESCO,UNESCO,2024,125848,Assessed contributions,Assessed contributions,R01
FAO,FAO,2024,125537,Local resources,Voluntary non-core (earmarked) contributions,R03D
CTBTO,CTBTO,2024,125472,Assessed contributions,Assessed contributions,R01
UNHCR,UNHCR,2024,125471,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,125420,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UN,UN,2024,125400,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IOM,IOM,2024,125301,Local resources,Voluntary non-core (earmarked) contributions,R03D
IAEA,IAEA,2024,125166.67,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,125044,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,125000,UN Inter-agency pooled funds,Voluntary non-core (earmarked) contributions,R03A
IARC,IARC,2024,125000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IFAD,IFAD,2024,125000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNWOMEN,UNWOMEN,2024,125000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,124985,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,124968,Other revenue - other UN entities,Revenue from other activities,R04B
WFP,WFP,2024,124926,Other revenue - other UN entities,Revenue from other activities,R04B
UNHCR,UNHCR,2024,124847,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UN Tourism,UN Tourism,2024,124743.75,Assessed contributions,Assessed contributions,R01
UN Tourism,UN Tourism,2024,124743.75,Assessed contributions,Assessed contributions,R01
UNFPA,UNFPA,2024,124742,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ILO,ILO,2024,124647,Assessed contributions,Assessed contributions,R01
WMO,WMO,2024,124630.41,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,124535,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNIDO,UNIDO,2024,124303.12,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,124300,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,124300,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNEP,UNEP,2024,124224,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNOPS,UNOPS,2024,124121,Other revenue - external to UN,Revenue from other activities,R04C
IRMCT,IRMCT,2024,124116,Assessed contributions,Assessed contributions,R01
WMO,WMO,2024,123706.99,Assessed contributions,Assessed contributions,R01
WFP,WFP,2024,123588,Other revenue - other UN entities,Revenue from other activities,R04B
UNICEF,UNICEF,2024,123514,Other revenue - other UN entities,Revenue from other activities,R04B
UNEP,UNEP,2024,123489,Assessed contributions,Assessed contributions,R01
WHO,WHO,2024,123289,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,123282,Other revenue - other UN entities,Revenue from other activities,R04B
FAO,FAO,2024,123063,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHCR,UNHCR,2024,123008,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IAEA,IAEA,2024,123000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,122864,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IRMCT,IRMCT,2024,122669,Assessed contributions,Assessed contributions,R01
UNV,UNV,2024,122607,Other revenue - external to UN,Revenue from other activities,R04C
WHO,WHO,2024,122292,Single-agency thematic funds,Voluntary non-core (earmarked) contributions,R03B
UNESCO,UNESCO,2024,122161,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNODC,UNODC,2024,122000,Other revenue - external to UN,Revenue from other activities,R04C
CTBTO,CTBTO,2024,121931,Assessed contributions,Assessed contributions,R01
ISA,ISA,2024,121919,Assessed contributions,Assessed contributions,R01
OPCW,OPCW,2024,121827.08,Assessed contributions,Assessed contributions,R01
UNEP,UNEP,2024,121779,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
FAO,FAO,2024,121737,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UN Tourism,UN Tourism,2024,121715.62,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IRMCT,IRMCT,2024,121678,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,121645,Other revenue - other UN entities,Revenue from other activities,R04B
WHO,WHO,2024,121534,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNDP,UNDP,2024,121528,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2024,121521,Assessed contributions,Assessed contributions,R01
UNU,UNU,2024,121500,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNITAR,UNITAR,2024,121440,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNICEF,UNICEF,2024,121400,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
IFAD,IFAD,2024,121071,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNICRI,UNICRI,2024,121000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ICAO,ICAO,2024,120915.4,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,120748,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNIDO,UNIDO,2024,120681.25,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,120580,Assessed contributions,Assessed contributions,R01
WFP,WFP,2024,120037,Other revenue - other UN entities,Revenue from other activities,R04B
UNAIDS,UNAIDS,2024,120002,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNODC,UNODC,2024,120000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,120000,Local resources,Voluntary non-core (earmarked) contributions,R03D
WHO,WHO,2024,120000,Local resources,Voluntary non-core (earmarked) contributions,R03D
FAO,FAO,2024,120000,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNICEF,UNICEF,2024,120000,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNICEF,UNICEF,2024,120000,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNODC,UNODC,2024,120000,Other revenue - external to UN,Revenue from other activities,R04C
UNDP,UNDP,2024,120000,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNHCR,UNHCR,2024,120000,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
WFP,WFP,2024,120000,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNODC,UNODC,2024,120000,Other revenue - other UN entities,Revenue from other activities,R04B
UN,UN-UNDRR,2024,120000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNWOMEN,UNWOMEN,2024,120000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ILO,ILO,2024,119804,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,119095,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHCR,UNHCR,2024,119008,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN-DPO,UN-DPO,2024,118881,Other revenue - external to UN,Revenue from other activities,R04C
UNESCO,UNESCO,2024,118856,Assessed contributions,Assessed contributions,R01
UNEP,UNEP,2024,118812,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNWOMEN,UNWOMEN,2024,118811.88,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2024,118700,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
FAO,FAO,2024,118538,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN Tourism,UN Tourism,2024,118452.08,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UNHCR,UNHCR,2024,117924,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHABITAT,UNHABITAT,2024,117873,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNSSC,UNSSC,2024,117741,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
OPCW,OPCW,2024,117737.5,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,117733,Other revenue - external to UN,Revenue from other activities,R04C
UNESCO,UNESCO,2024,117578,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IARC,IARC,2024,117553.12,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WFP,WFP,2024,117500,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNRWA,UNRWA,2024,117331,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
WFP,WFP,2024,117265,Other revenue - other UN entities,Revenue from other activities,R04B
UN-DPO,UN-DPO,2024,117253,Other revenue - external to UN,Revenue from other activities,R04C
IARC,IARC,2024,117140.62,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,117093,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2024,117010,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNODC,UNODC,2024,117000,Other revenue - external to UN,Revenue from other activities,R04C
UN,UN,2024,116917,Other revenue - external to UN,Revenue from other activities,R04C
WFP,WFP,2024,116667,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WFP,WFP,2024,116615,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,116531,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNCDF,UNCDF,2024,116393,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,116255,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNWOMEN,UNWOMEN,2024,116252.79,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNEP,UNEP,2024,116248,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNODC,UNODC,2024,116000,Other revenue - external to UN,Revenue from other activities,R04C
WMO,WMO,2024,115975.58,Assessed contributions,Assessed contributions,R01
ITLOS,ITLOS,2024,115955.21,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,115783,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNDP,UNDP,2024,115739,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UN-DPO,UN-DPO,2024,115699,Other revenue - external to UN,Revenue from other activities,R04C
UNESCO,UNESCO,2024,115651,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,115620,Other revenue - external to UN,Revenue from other activities,R04C
UNRWA,UNRWA,2024,115473,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,115470,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,115260,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WFP,WFP,2024,115107,Other revenue - other UN entities,Revenue from other activities,R04B
IRMCT,IRMCT,2024,115065,Assessed contributions,Assessed contributions,R01
ILO,ILO,2024,115059,Assessed contributions,Assessed contributions,R01
UNODC,UNODC,2024,115000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNODC,UNODC,2024,115000,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNODC,UNODC,2024,115000,Other revenue - external to UN,Revenue from other activities,R04C
UNODC,UNODC,2024,115000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,114920,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ICC,ICC,2024,114892.71,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNCCD,UNCCD,2024,114784,Assessed contributions,Assessed contributions,R01
UNESCO,UNESCO,2024,114740,Revenue from global vertical funds,Voluntary non-core (earmarked) contributions,R03C
UNRWA,UNRWA,2024,114712,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
IAEA,IAEA,2024,114636.46,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,114618,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNFPA,UNFPA,2024,114602,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNWOMEN,UNWOMEN,2024,114600,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNOPS,UNOPS,2024,114573,Other revenue - other UN entities,Revenue from other activities,R04B
ICC,ICC,2024,114464.58,Assessed contributions,Assessed contributions,R01
UNICEF,UNICEF,2024,114393,Local resources,Voluntary non-core (earmarked) contributions,R03D
ITC,ITC,2024,114000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNRWA,UNRWA,2024,113915,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
WFP,WFP,2024,113853,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
IMO,IMO,2024,113800.25,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,113619,Other revenue - other UN entities,Revenue from other activities,R04B
UN-DPO,UN-DPO,2024,113335,Assessed contributions,Assessed contributions,R01
UN-DPO,UN-DPO,2024,113335,Assessed contributions,Assessed contributions,R01
UN-DPO,UN-DPO,2024,113335,Assessed contributions,Assessed contributions,R01
WFP,WFP,2024,113273,Other revenue - other UN entities,Revenue from other activities,R04B
ILO,ILO,2024,113257,Local resources,Voluntary non-core (earmarked) contributions,R03D
WHO,WHO,2024,113227,Local resources,Voluntary non-core (earmarked) contributions,R03D
ICAO,ICAO,2024,113097.78,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,113059,Other revenue - external to UN,Revenue from other activities,R04C
UNHABITAT,UNHABITAT,2024,113047,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,113000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,113000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNITAR,UNITAR,2024,112972,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN Tourism,UN Tourism,2024,112962.5,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,112961,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN Tourism,UN Tourism,2024,112892.71,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WFP,WFP,2024,112822,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WFP,WFP,2024,112785,Other revenue - external to UN,Revenue from other activities,R04C
WHO,WHO,2024,112728,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNITAR,UNITAR,2024,112457,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,112331,Other revenue - external to UN,Revenue from other activities,R04C
UNEP,UNEP,2024,112000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,111865,Assessed contributions,Assessed contributions,R01
IRMCT,IRMCT,2024,111758,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,111618,Other revenue - external to UN,Revenue from other activities,R04C
ITLOS,ITLOS,2024,111458.33,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
FAO,FAO,2024,111394,Assessed contributions,Assessed contributions,R01
FAO,FAO,2024,111394,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,111277,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNWOMEN,UNWOMEN,2024,111253.85,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNFPA,UNFPA,2024,111193,Other revenue - other UN entities,Revenue from other activities,R04B
FAO,FAO,2024,111175,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNDP,UNDP,2024,111079,Other revenue - external to UN,Revenue from other activities,R04C
IMO,IMO,2024,111069.1,Assessed contributions,Assessed contributions,R01
ILO,ILO,2024,111033,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNODC,UNODC,2024,111000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,111000,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNODC,UNODC,2024,111000,Other revenue - external to UN,Revenue from other activities,R04C
UNESCO,UNESCO,2024,110988,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNICEF,UNICEF,2024,110944,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WHO,WHO,2024,110912,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNIDO,UNIDO,2024,110837.5,Assessed contributions,Assessed contributions,R01
UNICEF,UNICEF,2024,110777,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UN-DPO,UN-DPO,2024,110418,Other revenue - other UN entities,Revenue from other activities,R04B
UNFPA,UNFPA,2024,110417,In-kind earmarked contributions,Voluntary non-core (earmarked) contributions,R03F
UNEP,UNEP,2024,110332,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IMO,IMO,2024,110314.07,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IAEA,IAEA,2024,110225,Assessed contributions,Assessed contributions,R01
FAO,FAO,2024,110209,Local resources,Voluntary non-core (earmarked) contributions,R03D
WMO,WMO,2024,110186.46,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,110175,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHABITAT,UNHABITAT,2024,110131,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNODC,UNODC,2024,110000,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNODC,UNODC,2024,110000,Other revenue - external to UN,Revenue from other activities,R04C
FAO,FAO,2024,110000,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ICAO,ICAO,2024,109886.27,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNSSC,UNSSC,2024,109840,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNHCR,UNHCR,2024,109810,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
IOM,IOM,2024,109806,Assessed contributions,Assessed contributions,R01
UNFCCC,UNFCCC,2024,109794,Assessed contributions,Assessed contributions,R01
UNSSC,UNSSC,2024,109671,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNSSC,UNSSC,2024,109659,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNWOMEN,UNWOMEN,2024,109655.74,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ILO,ILO,2024,109601,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
ITLOS,ITLOS,2024,109504.17,Assessed contributions,Assessed contributions,R01
ITLOS,ITLOS,2024,109504.17,Assessed contributions,Assessed contributions,R01
UNFPA,UNFPA,2024,109489,Local resources,Voluntary non-core (earmarked) contributions,R03D
WFP,WFP,2024,109409,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UN,UN,2024,109409,UN Inter-agency pooled funds,Voluntary non-core (earmarked) contributions,R03A
WFP,WFP,2024,109409,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNRWA,UNRWA,2024,109409,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNFPA,UNFPA,2024,109409,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,109353,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNU,UNU,2024,109318,Other revenue - other UN entities,Revenue from other activities,R04B
CTBTO,CTBTO,2024,109282,Assessed contributions,Assessed contributions,R01
ICC,ICC,2024,109251.04,Assessed contributions,Assessed contributions,R01
UNICEF,UNICEF,2024,109200,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNESCO,UNESCO,2024,109199,Local resources,Voluntary non-core (earmarked) contributions,R03D
WHO,WHO,2024,109100,Assessed contributions,Assessed contributions,R01
WHO,WHO,2024,109100,Assessed contributions,Assessed contributions,R01
WHO,WHO,2024,109100,Assessed contributions,Assessed contributions,R01
WHO,WHO,2024,109100,Assessed contributions,Assessed contributions,R01
WHO,WHO,2024,109100,Assessed contributions,Assessed contributions,R01
UNODC,UNODC,2024,109000,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNEP,UNEP,2024,108911,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNDP,UNDP,2024,108900,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,108786,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
WFP,WFP,2024,108709,Other revenue - other UN entities,Revenue from other activities,R04B
UNU,UNU,2024,108706,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
IARC,IARC,2024,108676.04,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,108603,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
WMO,WMO,2024,108470.59,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNRWA,UNRWA,2024,108460,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNEP,UNEP,2024,108342,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNRWA,UNRWA,2024,108342,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNRWA,UNRWA,2024,108342,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
UNDP,UNDP,2024,108326,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2024,108303,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
WMO,WMO,2024,108244.17,Assessed contributions,Assessed contributions,R01
WFP,WFP,2024,108064,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNITAR,UNITAR,2024,107991,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNEP,UNEP,2024,107991,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
FAO,FAO,2024,107710,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNDP,UNDP,2024,107703,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNIDO,UNIDO,2024,107598.96,Assessed contributions,Assessed contributions,R01
UNDP,UNDP,2024,107508,Voluntary untied contributions,Voluntary core (un-earmarked) contributions,R02A
WHO,WHO,2024,107411,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UN,UN,2024,107350,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNESCO,UNESCO,2024,107283,In-kind untied contributions,Voluntary core (un-earmarked) contributions,R02B
UNDP,UNDP,2024,107270,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2024,107262,Local resources,Voluntary non-core (earmarked) contributions,R03D
UNRWA,UNRWA,2024,107181,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UNU,UNU,2024,107173,Other revenue - other UN entities,Revenue from other activities,R04B
UNHCR,UNHCR,2024,107135,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
